name,longitude,latitude,search_url,image,url
Shepherd University,-77.804844,39.434319,http://api.duckduckgo.com/?q=Shepherd+University%20wikipedia&format=json,https://duckduckgo.com/i/9eaa2b192b468ac4.png,http://www.shepherd.edu/
West Virginia State University,-81.76802,38.379002,http://api.duckduckgo.com/?q=West+Virginia+State+University%20wikipedia&format=json,https://duckduckgo.com/i/842bf31b4c64915f.png,http://www.wvstateu.edu
West Liberty University,-80.604054,40.162473,http://api.duckduckgo.com/?q=West+Liberty+University%20wikipedia&format=json,https://duckduckgo.com/i/329a73f7.png,https://www.westliberty.edu/
West Virginia University Institute of Technology,-81.325199,38.179427,http://api.duckduckgo.com/?q=West+Virginia+University+Institute+of+Technology%20wikipedia&format=json,https://duckduckgo.com/i/7e8ab3b0.png,http://www.wvutech.edu
West Virginia Wesleyan College,-80.217094,38.990476,http://api.duckduckgo.com/?q=West+Virginia+Wesleyan+College%20wikipedia&format=json,https://duckduckgo.com/i/7b3acc3d.jpg,http://www.wvwc.edu
West Virginia University,-79.953926,39.63468,http://api.duckduckgo.com/?q=West+Virginia+University%20wikipedia&format=json,https://duckduckgo.com/i/82c27b5aac751f08.png,http://www.wvu.edu/
Wheeling Jesuit University,-80.690804,40.070873,http://api.duckduckgo.com/?q=Wheeling+Jesuit+University%20wikipedia&format=json,https://duckduckgo.com/i/6d3e62a5.jpg,
Alverno College,-87.965498,42.983518,http://api.duckduckgo.com/?q=Alverno+College%20wikipedia&format=json,,http://www.alverno.edu
Beloit College,-89.03147,42.50363,http://api.duckduckgo.com/?q=Beloit+College%20wikipedia&format=json,https://duckduckgo.com/i/9145961b.png,http://www.beloit.edu
Cardinal Stritch University,-87.909045,43.139752,http://api.duckduckgo.com/?q=Cardinal+Stritch+University%20wikipedia&format=json,https://duckduckgo.com/i/761d31a7.png,http://www.stritch.edu
Carroll University,-88.227962,43.004647,http://api.duckduckgo.com/?q=Carroll+University%20wikipedia&format=json,https://duckduckgo.com/i/23fb8efc.png,http://www.carrollu.edu
Carthage College,-87.820706,42.622893,http://api.duckduckgo.com/?q=Carthage+College%20wikipedia&format=json,https://duckduckgo.com/i/bb0e3a56f4bfef63.png,http://www.carthage.edu
Concordia University-Wisconsin,-87.916628,43.254217,http://api.duckduckgo.com/?q=Concordia+University-Wisconsin%20wikipedia&format=json,https://duckduckgo.com/i/1b39deab63629540.png,http://www.cuw.edu
Edgewood College,-89.422122,43.058727,http://api.duckduckgo.com/?q=Edgewood+College%20wikipedia&format=json,,http://www.edgewood.edu
Lakeland College,-87.884956,43.841863,http://api.duckduckgo.com/?q=Lakeland+College%20wikipedia&format=json,,
Lawrence University,-88.397822,44.261323,http://api.duckduckgo.com/?q=Lawrence+University%20wikipedia&format=json,https://duckduckgo.com/i/3093f3a5.png,http://www.lawrence.edu
Maranatha Baptist University,-88.735055,43.195709,http://api.duckduckgo.com/?q=Maranatha+Baptist+University%20wikipedia&format=json,https://duckduckgo.com/i/5d3d9c1c.jpg,http://www.mbu.edu
Marian University,-88.420638,43.777411,http://api.duckduckgo.com/?q=Marian+University%20wikipedia&format=json,,
Marquette University,-87.928121,43.038766,http://api.duckduckgo.com/?q=Marquette+University%20wikipedia&format=json,https://duckduckgo.com/i/df6f3716acc9692f.png,https://www.marquette.edu/
Milwaukee School of Engineering,-87.907691,43.045364,http://api.duckduckgo.com/?q=Milwaukee+School+of+Engineering%20wikipedia&format=json,https://duckduckgo.com/i/f4612b11c74409e3.png,http://www.msoe.edu/
Mount Mary University,-88.030594,43.072303,http://api.duckduckgo.com/?q=Mount+Mary+University%20wikipedia&format=json,,http://www.mtmary.edu/
Northland International University,-88.095933,45.58114,http://api.duckduckgo.com/?q=Northland+International+University%20wikipedia&format=json,https://duckduckgo.com/i/f8ca99fe.png,
Northland College,-90.874991,46.578983,http://api.duckduckgo.com/?q=Northland+College%20wikipedia&format=json,,
Ripon College,-88.8426,43.842383,http://api.duckduckgo.com/?q=Ripon+College%20wikipedia&format=json,,
Saint Norbert College,-88.067301,44.444651,http://api.duckduckgo.com/?q=Saint+Norbert+College%20wikipedia&format=json,,
Silver Lake College of the Holy Family,-87.742961,44.071038,http://api.duckduckgo.com/?q=Silver+Lake+College+of+the+Holy+Family%20wikipedia&format=json,https://duckduckgo.com/i/d4330387.png,
Viterbo University,-91.244095,43.802291,http://api.duckduckgo.com/?q=Viterbo+University%20wikipedia&format=json,https://duckduckgo.com/i/ae34d5a8.gif,http://www.viterbo.edu
University of Wisconsin-Whitewater,-88.742368,42.835563,http://api.duckduckgo.com/?q=University+of+Wisconsin-Whitewater%20wikipedia&format=json,https://duckduckgo.com/i/68c4d8c09fe50db2.png,
University of Wisconsin-Eau Claire,-91.500432,44.798431,http://api.duckduckgo.com/?q=University+of+Wisconsin-Eau+Claire%20wikipedia&format=json,https://duckduckgo.com/i/102e367d.png,
University of Wisconsin-Green Bay,-87.920499,44.531102,http://api.duckduckgo.com/?q=University+of+Wisconsin-Green+Bay%20wikipedia&format=json,https://duckduckgo.com/i/ff4b2ece77f568db.png,
University of Wisconsin-La Crosse,-91.230149,43.815295,http://api.duckduckgo.com/?q=University+of+Wisconsin-La+Crosse%20wikipedia&format=json,https://duckduckgo.com/i/30afe24e.png,
Wisconsin Lutheran College,-88.022718,43.036943,http://api.duckduckgo.com/?q=Wisconsin+Lutheran+College%20wikipedia&format=json,https://duckduckgo.com/i/b07e546c.jpg,http://wlc.edu
University of Wisconsin-Oshkosh,-88.549282,44.024985,http://api.duckduckgo.com/?q=University+of+Wisconsin-Oshkosh%20wikipedia&format=json,https://duckduckgo.com/i/a62a6c15.png,
University of Wisconsin-Parkside,-87.855407,42.646074,http://api.duckduckgo.com/?q=University+of+Wisconsin-Parkside%20wikipedia&format=json,https://duckduckgo.com/i/0665411c6ea8aabd.png,
University of Wisconsin-Stout,-91.929461,44.88861,http://api.duckduckgo.com/?q=University+of+Wisconsin-Stout%20wikipedia&format=json,https://duckduckgo.com/i/9ef19b635594f4cc.png,
University of Wisconsin-Superior,-92.089039,46.717548,http://api.duckduckgo.com/?q=University+of+Wisconsin-Superior%20wikipedia&format=json,https://duckduckgo.com/i/3d74b392.png,
University of Wisconsin-Madison,-89.405356,43.073858,http://api.duckduckgo.com/?q=University+of+Wisconsin-Madison%20wikipedia&format=json,https://duckduckgo.com/i/a39109068d12f8d6.png,
University of Wisconsin-Milwaukee,-87.880488,43.076848,http://api.duckduckgo.com/?q=University+of+Wisconsin-Milwaukee%20wikipedia&format=json,https://duckduckgo.com/i/cbce9da8.png,
University of Wisconsin-Platteville,-90.492709,42.733936,http://api.duckduckgo.com/?q=University+of+Wisconsin-Platteville%20wikipedia&format=json,https://duckduckgo.com/i/a572ed329b6a650b.png,
University of Wisconsin-River Falls,-92.625316,44.852647,http://api.duckduckgo.com/?q=University+of+Wisconsin-River+Falls%20wikipedia&format=json,https://duckduckgo.com/i/5e09083e52b8d784.jpg,
University of Wisconsin-Stevens Point,-89.570934,44.529582,http://api.duckduckgo.com/?q=University+of+Wisconsin-Stevens+Point%20wikipedia&format=json,https://duckduckgo.com/i/a47cc1be.png,
University of Wyoming,-105.57204,41.311943,http://api.duckduckgo.com/?q=University+of+Wyoming%20wikipedia&format=json,https://duckduckgo.com/i/6ac7ec8ababe6c9a.png,http://www.uwyo.edu
Stanford University,-122.182212,37.431746,http://api.duckduckgo.com/?q=Stanford+University%20wikipedia&format=json,https://duckduckgo.com/i/24fa3ae3bcc3a320.png,https://stanford.edu
Purdue University-Main Campus,-86.914435,40.428206,http://api.duckduckgo.com/?q=Purdue+University-Main+Campus%20wikipedia&format=json,,
City College-Fort Lauderdale,-80.17007,26.18748,http://api.duckduckgo.com/?q=City+College-Fort+Lauderdale%20wikipedia&format=json,,
St John's College,-105.912226,35.666789,http://api.duckduckgo.com/?q=St+John%27s+College%20wikipedia&format=json,,
Antioch University-Los Angeles,-118.384651,33.98764,http://api.duckduckgo.com/?q=Antioch+University-Los+Angeles%20wikipedia&format=json,https://duckduckgo.com/i/70a74466.jpg,http://www.antiochla.edu
Antioch University-Santa Barbara,-119.695655,34.418961,http://api.duckduckgo.com/?q=Antioch+University-Santa+Barbara%20wikipedia&format=json,https://duckduckgo.com/i/479b5550.jpg,http://www.antiochsb.edu
Antioch University-New England,-72.293798,42.932344,http://api.duckduckgo.com/?q=Antioch+University-New+England%20wikipedia&format=json,https://duckduckgo.com/i/cebdfe62.png,http://www.antiochne.edu
Antioch University-Seattle,-122.342647,47.61696,http://api.duckduckgo.com/?q=Antioch+University-Seattle%20wikipedia&format=json,https://duckduckgo.com/i/8c4fd5a0.jpg,http://www.antiochseattle.edu
Antioch University-Midwest,-83.892094,39.795828,http://api.duckduckgo.com/?q=Antioch+University-Midwest%20wikipedia&format=json,https://duckduckgo.com/i/9fa19525.jpg,https://www.antioch.edu/
Mid-America Christian University,-97.578297,35.347785,http://api.duckduckgo.com/?q=Mid-America+Christian+University%20wikipedia&format=json,,http://www.macu.edu
Brandman University,-117.768624,33.655684,http://api.duckduckgo.com/?q=Brandman+University%20wikipedia&format=json,https://duckduckgo.com/i/d6d97e1fde8f2573.png,https://www.umassglobal.edu/
New College of Florida,-82.55858,27.384925,http://api.duckduckgo.com/?q=New+College+of+Florida%20wikipedia&format=json,https://duckduckgo.com/i/87c0fb3f0e53bbba.png,https://www.ncf.edu/
Mayo Graduate School,-92.466919,44.020617,http://api.duckduckgo.com/?q=Mayo+Graduate+School%20wikipedia&format=json,https://duckduckgo.com/i/cb80c198.png,
Pennsylvania College of Technology,-77.0265,41.2369,http://api.duckduckgo.com/?q=Pennsylvania+College+of+Technology%20wikipedia&format=json,https://duckduckgo.com/i/705b5ebe.png,http://www.pct.edu
California State University-San Marcos,-117.158013,33.129115,http://api.duckduckgo.com/?q=California+State+University-San+Marcos%20wikipedia&format=json,https://duckduckgo.com/i/313aea17.png,http://www.csusm.edu
Hodges University,-81.741241,26.277222,http://api.duckduckgo.com/?q=Hodges+University%20wikipedia&format=json,https://duckduckgo.com/i/569c0c62.png,http://www.hodges.edu
Remington College-Honolulu Campus,-157.860023,21.309273,http://api.duckduckgo.com/?q=Remington+College-Honolulu+Campus%20wikipedia&format=json,,
University of Washington-Bothell Campus,-122.191454,47.760718,http://api.duckduckgo.com/?q=University+of+Washington-Bothell+Campus%20wikipedia&format=json,,
University of Washington-Tacoma Campus,-122.437499,47.244967,http://api.duckduckgo.com/?q=University+of+Washington-Tacoma+Campus%20wikipedia&format=json,,
Baker College of Port Huron,-82.469672,42.978709,http://api.duckduckgo.com/?q=Baker+College+of+Port+Huron%20wikipedia&format=json,,
Beacon College,-81.875619,28.810799,http://api.duckduckgo.com/?q=Beacon+College%20wikipedia&format=json,,http://www.beaconcollege.edu
Everglades University,-80.108331,26.391218,http://api.duckduckgo.com/?q=Everglades+University%20wikipedia&format=json,,
Soka University of America,-117.734893,33.549425,http://api.duckduckgo.com/?q=Soka+University+of+America%20wikipedia&format=json,,http://www.soka.edu
Baker College of Auburn Hills,-83.249027,42.659868,http://api.duckduckgo.com/?q=Baker+College+of+Auburn+Hills%20wikipedia&format=json,,
Baker College of Clinton Township,-82.90907,42.553231,http://api.duckduckgo.com/?q=Baker+College+of+Clinton+Township%20wikipedia&format=json,,
Baker College of Cadillac,-85.380045,44.268014,http://api.duckduckgo.com/?q=Baker+College+of+Cadillac%20wikipedia&format=json,,
City College-Gainesville,-82.4168,29.65601,http://api.duckduckgo.com/?q=City+College-Gainesville%20wikipedia&format=json,,
California State University-Monterey Bay,-121.799216,36.653724,http://api.duckduckgo.com/?q=California+State+University-Monterey+Bay%20wikipedia&format=json,https://duckduckgo.com/i/a4a2ea0b.png,http://www.csumb.edu
Baker College of Jackson,-84.451226,42.278175,http://api.duckduckgo.com/?q=Baker+College+of+Jackson%20wikipedia&format=json,,
Baker College Center for Graduate Studies,-83.694495,42.974759,http://api.duckduckgo.com/?q=Baker+College+Center+for+Graduate+Studies%20wikipedia&format=json,,
Johnson & Wales University-North Miami,-80.164797,25.894337,http://api.duckduckgo.com/?q=Johnson+%26+Wales+University-North+Miami%20wikipedia&format=json,,
Trine University-Regional/Non-Traditional Campuses,-85.108364,41.176826,http://api.duckduckgo.com/?q=Trine+University-Regional%2FNon-Traditional+Campuses%20wikipedia&format=json,,
Ottawa University-Milwaukee,-88.115185,43.02963,http://api.duckduckgo.com/?q=Ottawa+University-Milwaukee%20wikipedia&format=json,,
Western Governors University,-111.869857,40.684783,http://api.duckduckgo.com/?q=Western+Governors+University%20wikipedia&format=json,https://duckduckgo.com/i/6f83f4321075dd9c.png,http://www.wgu.edu
Florida Gulf Coast University,-81.773578,26.464262,http://api.duckduckgo.com/?q=Florida+Gulf+Coast+University%20wikipedia&format=json,https://duckduckgo.com/i/324eff488265eacf.png,http://www.fgcu.edu
Michigan Jewish Institute,-83.183286,42.478209,http://api.duckduckgo.com/?q=Michigan+Jewish+Institute%20wikipedia&format=json,,http://www.mji.edu
City College-Miami,-80.316377,25.683673,http://api.duckduckgo.com/?q=City+College-Miami%20wikipedia&format=json,,
Stevens-Henager College-Murray,-111.902145,40.659626,http://api.duckduckgo.com/?q=Stevens-Henager+College-Murray%20wikipedia&format=json,,
Johnson & Wales University-Denver,-104.905511,39.747969,http://api.duckduckgo.com/?q=Johnson+%26+Wales+University-Denver%20wikipedia&format=json,,
Marlboro College-Graduate School,-72.55636,42.850323,http://api.duckduckgo.com/?q=Marlboro+College-Graduate+School%20wikipedia&format=json,,
San Diego State University-Imperial Valley Campus,-115.492718,32.672361,http://api.duckduckgo.com/?q=San+Diego+State+University-Imperial+Valley+Campus%20wikipedia&format=json,https://duckduckgo.com/i/3645590f28f8abf1.png,https://www.sdsu.edu/
Nevada State College,-114.938929,35.987249,http://api.duckduckgo.com/?q=Nevada+State+College%20wikipedia&format=json,https://duckduckgo.com/i/2806cee9.png,http://nsc.edu
California State University-Channel Islands,-119.04356,34.162949,http://api.duckduckgo.com/?q=California+State+University-Channel+Islands%20wikipedia&format=json,https://duckduckgo.com/i/804702e3.png,http://www.csuci.edu
Baker College of Allen Park,-83.203166,42.274542,http://api.duckduckgo.com/?q=Baker+College+of+Allen+Park%20wikipedia&format=json,,
Flagler College-Tallahassee,-84.341098,30.444664,http://api.duckduckgo.com/?q=Flagler+College-Tallahassee%20wikipedia&format=json,,
Central Methodist University-College of Graduate and Extended Studies,-92.686156,39.150383,http://api.duckduckgo.com/?q=Central+Methodist+University-College+of+Graduate+and+Extended+Studies%20wikipedia&format=json,,
Johnson & Wales University-Charlotte,-80.8509,35.23294,http://api.duckduckgo.com/?q=Johnson+%26+Wales+University-Charlotte%20wikipedia&format=json,,
Ave Maria University,-81.441082,26.33711,http://api.duckduckgo.com/?q=Ave+Maria+University%20wikipedia&format=json,https://duckduckgo.com/i/1562fbe6e512762c.png,http://www.avemaria.edu
Harrisburg University of Science and Technology,-76.8808,40.261303,http://api.duckduckgo.com/?q=Harrisburg+University+of+Science+and+Technology%20wikipedia&format=json,https://duckduckgo.com/i/7e5465d8.png,http://www.harrisburgu.edu
Stevens-Henager College-Logan,-111.835961,41.718039,http://api.duckduckgo.com/?q=Stevens-Henager+College-Logan%20wikipedia&format=json,,
Union Graduate College,-73.92838,42.816692,http://api.duckduckgo.com/?q=Union+Graduate+College%20wikipedia&format=json,,http://www.uniongraduatecollege.edu
Georgia Gwinnett College,-84.001135,33.979915,http://api.duckduckgo.com/?q=Georgia+Gwinnett+College%20wikipedia&format=json,https://duckduckgo.com/i/c2541a0dbabcedce.png,http://www.ggc.edu
Doane College-Lincoln Grand Island and Master,-96.650758,40.815541,http://api.duckduckgo.com/?q=Doane+College-Lincoln+Grand+Island+and+Master%20wikipedia&format=json,,
Shorter University-College of Adult & Professional Programs,-84.482301,33.92764,http://api.duckduckgo.com/?q=Shorter+University-College+of+Adult+%26+Professional+Programs%20wikipedia&format=json,,
College America-Colorado Springs,-104.760241,38.840858,http://api.duckduckgo.com/?q=College+America-Colorado+Springs%20wikipedia&format=json,,
The Robert B Miller College,-85.178861,42.333225,http://api.duckduckgo.com/?q=The+Robert+B+Miller+College%20wikipedia&format=json,,
University of South Florida-St Petersburg,-82.635657,27.762618,http://api.duckduckgo.com/?q=University+of+South+Florida-St+Petersburg%20wikipedia&format=json,,
