Name,Longitude location of institution,Latitude location of institution,search_url,image,url
University of Michigan-Dearborn,-83.231417,42.317287,http://api.duckduckgo.com/?q=University+of+Michigan-Dearborn%20wikipedia&format=json,,
University of Michigan-Flint,-83.688474,43.018777,http://api.duckduckgo.com/?q=University+of+Michigan-Flint%20wikipedia&format=json,,
Baker College of Muskegon,-86.196717,43.244133,http://api.duckduckgo.com/?q=Baker+College+of+Muskegon%20wikipedia&format=json,,
Northern Michigan University,-87.403857,46.558037,http://api.duckduckgo.com/?q=Northern+Michigan+University%20wikipedia&format=json,,
Oakland University,-83.218866,42.672586,http://api.duckduckgo.com/?q=Oakland+University%20wikipedia&format=json,,
Olivet College,-84.922864,42.440908,http://api.duckduckgo.com/?q=Olivet+College%20wikipedia&format=json,,
Kuyper College,-85.592657,43.02195,http://api.duckduckgo.com/?q=Kuyper+College%20wikipedia&format=json,,
Saginaw Valley State University,-83.96434,43.55187,http://api.duckduckgo.com/?q=Saginaw+Valley+State+University%20wikipedia&format=json,,
Siena Heights University,-84.015144,41.905952,http://api.duckduckgo.com/?q=Siena+Heights+University%20wikipedia&format=json,,
Spring Arbor University,-84.551918,42.206233,http://api.duckduckgo.com/?q=Spring+Arbor+University%20wikipedia&format=json,,
Finlandia University,-88.589392,47.12709,http://api.duckduckgo.com/?q=Finlandia+University%20wikipedia&format=json,,
Wayne State University,-83.072864,42.35861,http://api.duckduckgo.com/?q=Wayne+State+University%20wikipedia&format=json,,
Western Michigan University,-85.61512,42.282589,http://api.duckduckgo.com/?q=Western+Michigan+University%20wikipedia&format=json,,
Augsburg College,-93.241418,44.965636,http://api.duckduckgo.com/?q=Augsburg+College%20wikipedia&format=json,,
Bemidji State University,-94.874529,47.482505,http://api.duckduckgo.com/?q=Bemidji+State+University%20wikipedia&format=json,,
Bethany Lutheran College,-93.990744,44.166485,http://api.duckduckgo.com/?q=Bethany+Lutheran+College%20wikipedia&format=json,,
Bethel University,-93.159295,45.057091,http://api.duckduckgo.com/?q=Bethel+University%20wikipedia&format=json,,
Carleton College,-93.154662,44.462304,http://api.duckduckgo.com/?q=Carleton+College%20wikipedia&format=json,,
Concordia College at Moorhead,-96.765567,46.859423,http://api.duckduckgo.com/?q=Concordia+College+at+Moorhead%20wikipedia&format=json,,
Concordia University-Saint Paul,-93.154369,44.951231,http://api.duckduckgo.com/?q=Concordia+University-Saint+Paul%20wikipedia&format=json,,
Martin Luther College,-94.473422,44.3046,http://api.duckduckgo.com/?q=Martin+Luther+College%20wikipedia&format=json,,
Gustavus Adolphus College,-93.971928,44.324968,http://api.duckduckgo.com/?q=Gustavus+Adolphus+College%20wikipedia&format=json,,
Hamline University,-93.163983,44.965696,http://api.duckduckgo.com/?q=Hamline+University%20wikipedia&format=json,,
Macalester College,-93.169855,44.936709,http://api.duckduckgo.com/?q=Macalester+College%20wikipedia&format=json,,
Minnesota State University-Mankato,-93.998494,44.147253,http://api.duckduckgo.com/?q=Minnesota+State+University-Mankato%20wikipedia&format=json,,
Metropolitan State University,-93.074153,44.957017,http://api.duckduckgo.com/?q=Metropolitan+State+University%20wikipedia&format=json,,
University of Minnesota-Twin Cities,-93.235352,44.977886,http://api.duckduckgo.com/?q=University+of+Minnesota-Twin+Cities%20wikipedia&format=json,,
University of Minnesota-Crookston,-96.609863,47.802021,http://api.duckduckgo.com/?q=University+of+Minnesota-Crookston%20wikipedia&format=json,,
University of Minnesota-Duluth,-92.085177,46.818896,http://api.duckduckgo.com/?q=University+of+Minnesota-Duluth%20wikipedia&format=json,,
University of Minnesota-Morris,-95.901756,45.589829,http://api.duckduckgo.com/?q=University+of+Minnesota-Morris%20wikipedia&format=json,,
Minnesota State University-Moorhead,-96.763376,46.866482,http://api.duckduckgo.com/?q=Minnesota+State+University-Moorhead%20wikipedia&format=json,,
North Central University,-93.261429,44.969389,http://api.duckduckgo.com/?q=North+Central+University%20wikipedia&format=json,,
University of Northwestern-St Paul,-93.171579,45.032969,http://api.duckduckgo.com/?q=University+of+Northwestern-St+Paul%20wikipedia&format=json,,
College of Saint Benedict,-94.31902,45.558609,http://api.duckduckgo.com/?q=College+of+Saint+Benedict%20wikipedia&format=json,,
Saint Cloud State University,-94.153,45.552418,http://api.duckduckgo.com/?q=Saint+Cloud+State+University%20wikipedia&format=json,,
Saint Johns University,-94.39268,45.580538,http://api.duckduckgo.com/?q=Saint+Johns+University%20wikipedia&format=json,,
Saint Mary's University of Minnesota,-91.696652,44.045322,http://api.duckduckgo.com/?q=Saint+Mary%27s+University+of+Minnesota%20wikipedia&format=json,,
St Olaf College,-93.183633,44.462884,http://api.duckduckgo.com/?q=St+Olaf+College%20wikipedia&format=json,,
Crown College,-93.743015,44.885372,http://api.duckduckgo.com/?q=Crown+College%20wikipedia&format=json,,
The College of Saint Scholastica,-92.105738,46.81544,http://api.duckduckgo.com/?q=The+College+of+Saint+Scholastica%20wikipedia&format=json,,
University of St Thomas,-93.189422,44.941662,http://api.duckduckgo.com/?q=University+of+St+Thomas%20wikipedia&format=json,,
St Catherine University,-93.181925,44.924542,http://api.duckduckgo.com/?q=St+Catherine+University%20wikipedia&format=json,,
Southwest Minnesota State University,-95.75983,44.455023,http://api.duckduckgo.com/?q=Southwest+Minnesota+State+University%20wikipedia&format=json,,
Winona State University,-91.64447,44.046572,http://api.duckduckgo.com/?q=Winona+State+University%20wikipedia&format=json,,
Alcorn State University,-91.142854,31.877216,http://api.duckduckgo.com/?q=Alcorn+State+University%20wikipedia&format=json,,
Belhaven University,-90.169228,32.318415,http://api.duckduckgo.com/?q=Belhaven+University%20wikipedia&format=json,,
Blue Mountain College,-89.02924,34.67209,http://api.duckduckgo.com/?q=Blue+Mountain+College%20wikipedia&format=json,,
Delta State University,-90.734378,33.743896,http://api.duckduckgo.com/?q=Delta+State+University%20wikipedia&format=json,,
Jackson State University,-90.20663,32.296781,http://api.duckduckgo.com/?q=Jackson+State+University%20wikipedia&format=json,,
Millsaps College,-90.178084,32.3231,http://api.duckduckgo.com/?q=Millsaps+College%20wikipedia&format=json,,
University of Mississippi,-89.539377,34.362144,http://api.duckduckgo.com/?q=University+of+Mississippi%20wikipedia&format=json,,
Mississippi University for Women,-88.418601,33.493305,http://api.duckduckgo.com/?q=Mississippi+University+for+Women%20wikipedia&format=json,,
Mississippi Valley State University,-90.341274,33.514142,http://api.duckduckgo.com/?q=Mississippi+Valley+State+University%20wikipedia&format=json,,
Mississippi College,-90.330452,32.334565,http://api.duckduckgo.com/?q=Mississippi+College%20wikipedia&format=json,,
Mississippi State University,-88.78834,33.455241,http://api.duckduckgo.com/?q=Mississippi+State+University%20wikipedia&format=json,,
Rust College,-89.446999,34.776862,http://api.duckduckgo.com/?q=Rust+College%20wikipedia&format=json,,
University of Southern Mississippi,-89.33791,31.327499,http://api.duckduckgo.com/?q=University+of+Southern+Mississippi%20wikipedia&format=json,,
Tougaloo College,-90.159405,32.402719,http://api.duckduckgo.com/?q=Tougaloo+College%20wikipedia&format=json,,
William Carey University,-89.291815,31.305264,http://api.duckduckgo.com/?q=William+Carey+University%20wikipedia&format=json,,
Avila University,-94.591387,38.912159,http://api.duckduckgo.com/?q=Avila+University%20wikipedia&format=json,,
Central Methodist University-College of Liberal Arts and Sciences,-92.685276,39.150534,http://api.duckduckgo.com/?q=Central+Methodist+University-College+of+Liberal+Arts+and+Sciences%20wikipedia&format=json,,
University of Central Missouri,-93.737445,38.755882,http://api.duckduckgo.com/?q=University+of+Central+Missouri%20wikipedia&format=json,,
Columbia College,-92.326544,38.957899,http://api.duckduckgo.com/?q=Columbia+College%20wikipedia&format=json,,
Culver-Stockton College,-91.526682,40.130064,http://api.duckduckgo.com/?q=Culver-Stockton+College%20wikipedia&format=json,,
Drury University,-93.285773,37.219757,http://api.duckduckgo.com/?q=Drury+University%20wikipedia&format=json,,
Evangel University,-93.262614,37.220956,http://api.duckduckgo.com/?q=Evangel+University%20wikipedia&format=json,,
Fontbonne University,-90.315712,38.642697,http://api.duckduckgo.com/?q=Fontbonne+University%20wikipedia&format=json,,
Hannibal-LaGrange University,-91.391423,39.730785,http://api.duckduckgo.com/?q=Hannibal-LaGrange+University%20wikipedia&format=json,,
Harris-Stowe State University,-90.224288,38.631744,http://api.duckduckgo.com/?q=Harris-Stowe+State+University%20wikipedia&format=json,,
Lincoln University,-92.168509,38.564409,http://api.duckduckgo.com/?q=Lincoln+University%20wikipedia&format=json,,
Lindenwood University,-90.502825,38.788203,http://api.duckduckgo.com/?q=Lindenwood+University%20wikipedia&format=json,,
Maryville University of Saint Louis,-90.505096,38.645474,http://api.duckduckgo.com/?q=Maryville+University+of+Saint+Louis%20wikipedia&format=json,,
Missouri Baptist University,-90.462606,38.642017,http://api.duckduckgo.com/?q=Missouri+Baptist+University%20wikipedia&format=json,,
Missouri Southern State University,-94.460893,37.095722,http://api.duckduckgo.com/?q=Missouri+Southern+State+University%20wikipedia&format=json,,
Missouri Valley College,-93.190236,39.108655,http://api.duckduckgo.com/?q=Missouri+Valley+College%20wikipedia&format=json,,
Missouri Western State University,-94.785643,39.7575,http://api.duckduckgo.com/?q=Missouri+Western+State+University%20wikipedia&format=json,,
University of Missouri-Columbia,-92.326429,38.941015,http://api.duckduckgo.com/?q=University+of+Missouri-Columbia%20wikipedia&format=json,,
University of Missouri-Kansas City,-94.578039,39.035366,http://api.duckduckgo.com/?q=University+of+Missouri-Kansas+City%20wikipedia&format=json,,
Missouri University of Science and Technology,-91.7759,37.955853,http://api.duckduckgo.com/?q=Missouri+University+of+Science+and+Technology%20wikipedia&format=json,,
University of Missouri-St Louis,-90.308886,38.711297,http://api.duckduckgo.com/?q=University+of+Missouri-St+Louis%20wikipedia&format=json,,
Truman State University,-92.580531,40.188238,http://api.duckduckgo.com/?q=Truman+State+University%20wikipedia&format=json,,
Northwest Missouri State University,-94.884341,40.352706,http://api.duckduckgo.com/?q=Northwest+Missouri+State+University%20wikipedia&format=json,,
College of the Ozarks,-93.238174,36.616019,http://api.duckduckgo.com/?q=College+of+the+Ozarks%20wikipedia&format=json,,
Park University,-94.677086,39.189477,http://api.duckduckgo.com/?q=Park+University%20wikipedia&format=json,,
Rockhurst University,-94.571249,39.030843,http://api.duckduckgo.com/?q=Rockhurst+University%20wikipedia&format=json,,
Saint Louis University,-90.23343,38.636516,http://api.duckduckgo.com/?q=Saint+Louis+University%20wikipedia&format=json,,
Southwest Baptist University,-93.410451,37.601603,http://api.duckduckgo.com/?q=Southwest+Baptist+University%20wikipedia&format=json,,
Stephens College,-92.322997,38.950631,http://api.duckduckgo.com/?q=Stephens+College%20wikipedia&format=json,,
Southeast Missouri State University,-89.529119,37.31575,http://api.duckduckgo.com/?q=Southeast+Missouri+State+University%20wikipedia&format=json,,
Missouri State University-Springfield,-93.276821,37.197983,http://api.duckduckgo.com/?q=Missouri+State+University-Springfield%20wikipedia&format=json,,
Washington University in St Louis,-90.311639,38.648125,http://api.duckduckgo.com/?q=Washington+University+in+St+Louis%20wikipedia&format=json,,
Webster University,-90.345654,38.589269,http://api.duckduckgo.com/?q=Webster+University%20wikipedia&format=json,,
Westminster College,-91.954345,38.847764,http://api.duckduckgo.com/?q=Westminster+College%20wikipedia&format=json,,
William Jewell College,-94.41207,39.247848,http://api.duckduckgo.com/?q=William+Jewell+College%20wikipedia&format=json,,
William Woods University,-91.949273,38.857864,http://api.duckduckgo.com/?q=William+Woods+University%20wikipedia&format=json,,
Carroll College,-112.04053,46.602202,http://api.duckduckgo.com/?q=Carroll+College%20wikipedia&format=json,,
Montana State University-Billings,-108.523009,45.796896,http://api.duckduckgo.com/?q=Montana+State+University-Billings%20wikipedia&format=json,,
University of Great Falls,-111.270167,47.490279,http://api.duckduckgo.com/?q=University+of+Great+Falls%20wikipedia&format=json,,
Montana Tech of the University of Montana,-112.557,46.012164,http://api.duckduckgo.com/?q=Montana+Tech+of+the+University+of+Montana%20wikipedia&format=json,,
Montana State University,-111.049918,45.666829,http://api.duckduckgo.com/?q=Montana+State+University%20wikipedia&format=json,,
The University of Montana,-113.98294,46.861074,http://api.duckduckgo.com/?q=The+University+of+Montana%20wikipedia&format=json,,
Montana State University-Northern,-109.686457,48.541054,http://api.duckduckgo.com/?q=Montana+State+University-Northern%20wikipedia&format=json,,
Rocky Mountain College,-108.553899,45.796765,http://api.duckduckgo.com/?q=Rocky+Mountain+College%20wikipedia&format=json,,
The University of Montana-Western,-112.639264,45.208306,http://api.duckduckgo.com/?q=The+University+of+Montana-Western%20wikipedia&format=json,,
Bellevue University,-95.91764,41.150225,http://api.duckduckgo.com/?q=Bellevue+University%20wikipedia&format=json,,
Chadron State College,-103.002793,42.820672,http://api.duckduckgo.com/?q=Chadron+State+College%20wikipedia&format=json,,
Concordia University-Nebraska,-97.089054,40.914853,http://api.duckduckgo.com/?q=Concordia+University-Nebraska%20wikipedia&format=json,,
Creighton University,-95.947029,41.265325,http://api.duckduckgo.com/?q=Creighton+University%20wikipedia&format=json,,
Doane College-Crete,-96.949656,40.623107,http://api.duckduckgo.com/?q=Doane+College-Crete%20wikipedia&format=json,,
Grace University,-95.92789,41.244723,http://api.duckduckgo.com/?q=Grace+University%20wikipedia&format=json,,
Hastings College,-98.373641,40.590448,http://api.duckduckgo.com/?q=Hastings+College%20wikipedia&format=json,,
University of Nebraska at Kearney,-99.098237,40.700787,http://api.duckduckgo.com/?q=University+of+Nebraska+at+Kearney%20wikipedia&format=json,,
Midland University,-96.488354,41.43675,http://api.duckduckgo.com/?q=Midland+University%20wikipedia&format=json,,
University of Nebraska at Omaha,-96.010797,41.257746,http://api.duckduckgo.com/?q=University+of+Nebraska+at+Omaha%20wikipedia&format=json,,
Nebraska Wesleyan University,-96.648414,40.838789,http://api.duckduckgo.com/?q=Nebraska+Wesleyan+University%20wikipedia&format=json,,
University of Nebraska-Lincoln,-96.702177,40.822272,http://api.duckduckgo.com/?q=University+of+Nebraska-Lincoln%20wikipedia&format=json,,
Peru State College,-95.732731,40.474689,http://api.duckduckgo.com/?q=Peru+State+College%20wikipedia&format=json,,
College of Saint Mary,-96.020209,41.240879,http://api.duckduckgo.com/?q=College+of+Saint+Mary%20wikipedia&format=json,,
Union College,-96.651095,40.774778,http://api.duckduckgo.com/?q=Union+College%20wikipedia&format=json,,
Wayne State College,-97.014241,42.241612,http://api.duckduckgo.com/?q=Wayne+State+College%20wikipedia&format=json,,
York College,-97.579285,40.867453,http://api.duckduckgo.com/?q=York+College%20wikipedia&format=json,,
University of Nevada-Las Vegas,-115.141153,36.106994,http://api.duckduckgo.com/?q=University+of+Nevada-Las+Vegas%20wikipedia&format=json,,
University of Nevada-Reno,-119.821651,39.549352,http://api.duckduckgo.com/?q=University+of+Nevada-Reno%20wikipedia&format=json,,
Great Basin College,-115.76733,40.84242,http://api.duckduckgo.com/?q=Great+Basin+College%20wikipedia&format=json,,
